ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
kupechesky_dvor_hotel,Отель Купеческий Дворъ,14,3,6,21.43,2026-03-02,11165.00
malinovka_3,Малиновка,0,5,13,0.0,2026-03-02,3462.00
hotel_kurshavel_,Отель Куршавель,15,7,15,46.67,2026-03-02,3899.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,0,1,2,0.0,2026-03-02,2331.00
hotel_barguzin,Меблированные комнаты Баргузин,0,1,1,0.0,2026-03-02,9895.00
nebo_baykala_guest_house,Небо Байкала,0,4,7,0.0,2026-03-02,3463.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,35,75,140.0,2026-03-02,3362.00
baikal_forest_hotel,Отель Baikal Forest,156,6,14,3.85,2026-03-02,10896.00
atlas_hotel_3,Гостиница Атлас,29,3,5,10.34,2026-03-02,5796.00
taiga_2,Отель Taiga,101,17,21,16.83,2026-03-02,5558.00
international_hotel_sayen,SAYEN,25,13,30,52.0,2026-03-02,20400.00
hotel_aziyayevropa,Отель Азия-Европа,19,10,20,52.63,2026-03-02,5100.00
baykal_khan_listvyanka,Отель Ларч,18,15,35,83.33,2026-03-02,8340.00
miniotel_medveditsa,Меблированные комнаты Медведица,0,8,15,0.0,2026-03-02,4660.00
dauria_hotel_2,Отель Даурия,4,11,21,275.0,2026-03-02,5500.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,1,2,25.0,2026-03-02,3732.00
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,6,3,8,50.0,2026-03-02,5400.00
parus_18,Курортный отель Парус,17,5,13,29.41,2026-03-02,6029.00
baykal_guest_house_3,Меблированные комнаты Байкал,0,8,13,0.0,2026-03-02,2770.00
mihail_strogov,Отель Михаил Строгов,20,2,2,10.0,2026-03-02,7500.00
olkhon_house_guest_family_house,Olkhon Family House,0,0,0,0.0,2026-03-02,
alpari,Гостиница Альпари,10,4,8,40.0,2026-03-02,2400.00
hotel_soyuz_2,Жилое помещение Союз,84,38,76,45.24,2026-03-02,5600.00
baikalskie_prostory,Байкальские просторы,8,5,11,62.5,2026-03-02,3500.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,56,28,48,50.0,2026-03-02,4100.00
yakovlev_hotel,Отель Яковлевъ,25,8,16,32.0,2026-03-02,4178.00
solnechny_guest_house_7,Cолнечный,0,0,0,0.0,2026-03-02,
best_eastern_hotel_zvezda,Отель Звезда,65,16,32,24.62,2026-03-02,9000.00
otel_tsentral,Отель Централь,48,17,34,35.42,2026-03-02,8000.00
lenatour,Отель  Ленатур,8,7,18,87.5,2026-03-02,3100.00
evropa_hotel,Отель Европа,58,6,8,10.34,2026-03-02,8500.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,10,4,8,40.0,2026-03-02,14000.00
alaniya,Алания,0,12,33,0.0,2026-03-02,4000.00
legend_of_baikal,Отель Легенда Байкала,35,14,27,40.0,2026-03-02,8750.00
hotel_kosmos_5,Отель Космос,16,2,2,12.5,2026-03-02,3675.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,48,96,60.76,2026-03-02,46000.00
green_hotel_,Грин Отель,22,14,25,63.64,2026-03-02,3507.00
history_boutiquehotel,Отель History Boutique Hotel & SPA,40,7,14,17.5,2026-03-02,27825.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,8,22,53.33,2026-03-02,3200.00
wind_lake_guest_house,Wind Lake,0,21,31,0.0,2026-03-02,11340.00
burduguz_hotel_2,Парк-Отель Бурдугуз,69,0,0,0.0,2026-03-02,
amurskiy,Отель Амурский,17,3,6,17.65,2026-03-02,17900.00
armat_hotel,Отель Armat,40,52,104,130.0,2026-03-02,6700.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-03-02,
guesthouse_dudeevukh,Меблированные комнаты Дудеевых,0,0,0,0.0,2026-03-02,
krestovaya_pad_hotel,Гостиница Крестовая падь,27,0,0,0.0,2026-03-02,
miniotel_gostinitsa_nerpenok,Нерпенок,0,5,14,0.0,2026-03-02,12000.00
vesta_hotel_3,Отель Веста,27,4,8,14.81,2026-03-02,3200.00
baykal_shale_guest_house,Байкал Шале,11,4,10,36.36,2026-03-02,4500.00
gostinitsa_undina,Отель Ундина,30,0,0,0.0,2026-03-02,
yolochka,Меблированные комнаты Ёлочка,6,7,13,116.67,2026-03-02,3700.00
shelest,Shelest,0,5,10,0.0,2026-03-02,4960.00
hotel_pushkin_2,Отель ПушкинЪ,23,15,30,65.22,2026-03-02,7374.00
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-03-02,4000.00
meridian_7,Отель Меридиан,33,6,12,18.18,2026-03-02,6200.00
momant_house_recreation_camp,Momant house,0,0,0,0.0,2026-03-02,
baikal_business_center_hotel,Отель Байкал Бизнес Центр,59,2,3,3.39,2026-03-02,7200.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,82,133,68.91,2026-03-02,6785.00
tri_kita_2,Отель Три Кита,10,2,6,20.0,2026-03-02,4200.00
miniotel_serdtse_baykala,Сердце Байкала,0,2,2,0.0,2026-03-02,20500.00
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-03-02,1200.00
flagman_hotel_4,Отель Флагман,13,0,0,0.0,2026-03-02,
bolshoe_puteshestvie_hotel,Ольхон,0,2,6,0.0,2026-03-02,8598.00
royal_hotel_33,Отель Рояль,27,0,0,0.0,2026-03-02,
hotel_nataly_2,Отель Натали,12,5,9,41.67,2026-03-02,3800.00
marx_hotel,Отель Marx Hotel,26,0,0,0.0,2026-03-02,
bely_bereg,Отель Белый берег,5,5,12,100.0,2026-03-02,6300.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-03-02,
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,18,35,81.82,2026-03-02,13640.00
uda_2,Отель УДА,45,42,62,93.33,2026-03-02,1700.00
lyuks_hotel_4,Отель Люкс,15,8,8,53.33,2026-03-02,2500.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-03-02,
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-02,4500.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,0,0,0,0.0,2026-03-02,
u_istoka_hotel,Гостиница У Истока,24,0,0,0.0,2026-03-02,
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel KDO Иркутск,7,1,1,14.29,2026-03-02,1717.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-02,
hotel_shvedka,Отель ШВЕДКА,29,2,2,6.9,2026-03-02,3600.00
lakeplace_baikal_guest_house,Мебелированные комнаты Lake Place Baikal,0,0,0,0.0,2026-03-02,
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,11,22,50.0,2026-03-02,4700.00
zvezda_kochevnika,Звезда Кочевника,0,1,3,0.0,2026-03-02,19068.00
hotel_olimpiada,Олимпиада,29,11,13,37.93,2026-03-02,1000.00
flagman_hotel,Отель Флагман,10,0,0,0.0,2026-03-02,
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-03-02,
gostinitsa_akademicheskaya,Отель Гостиница Академическая,48,31,40,64.58,2026-03-02,2700.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-03-02,
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,0,0,0,0.0,2026-03-02,
the_hotel_on_volzhskaya,Гостиница на Волжской,30,17,47,56.67,2026-03-02,2791.00
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-02,
yupiter,Юпитер,23,3,6,13.04,2026-03-02,3000.00
vitim,Витим,0,4,6,0.0,2026-03-02,2840.00
oktyabrskaya_minihotel,Октябрьская,0,7,12,0.0,2026-03-02,1500.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),44,0,0,0.0,2026-03-02,
hotel_yubileinaya__2,Гостиница Юбилейная,23,9,18,39.13,2026-03-02,2732.00
riderside,Гостиница Riverside,8,1,2,12.5,2026-03-02,2850.00
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-03-02,
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-03-02,25000.00
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-02,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-03-02,12500.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-03-02,
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,0,1,2,0.0,2026-03-02,4500.00
hotel_anastasiya_2,Отель ГК Анастасия,26,1,1,3.85,2026-03-02,35800.00
gostevoy_dom_chilla_villa_baikal,Гостевой дом Chilla_villa_baikal,0,0,0,0.0,2026-03-02,
magnetit,Отель Магнетит,55,31,45,56.36,2026-03-02,2700.00
less_guest_house,Меблированные комнаты Лесс,0,6,12,0.0,2026-03-02,9950.00
praskovya_guest_house,Отель Прасковья,12,6,8,50.0,2026-03-02,1800.00
recreation_centre_baikal_rainbow,База отдыха Байкальская Радуга,31,4,7,12.9,2026-03-02,13242.00
gostevoi_dom_margobai,Отель Маргобай,14,30,51,214.29,2026-03-02,1894.00
gloria_20,Отель Глория,14,0,0,0.0,2026-03-02,
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-02,3000.00
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-02,9717.00
mir_baykala_hotel,Отель Мир Байкала,29,2,4,6.9,2026-03-02,15945.00
planeta_9,Планета,33,9,18,27.27,2026-03-02,3000.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,1,1,0.0,2026-03-02,1121.00
tochka_baykala_hotel,Отель Точка Байкала,38,0,0,0.0,2026-03-02,
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-03-02,2392.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-03-02,3429.00
komilfo_2,Отель Комильфо,12,2,2,16.67,2026-03-02,5000.00
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-03-02,
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-03-02,
izumrud_hotel_7,Отель Изумруд,9,8,8,88.89,2026-03-02,3500.00
dlya_kompanii_guest_house,Для компании,0,1,1,0.0,2026-03-02,21600.00
barnkhaus_guest_house_4,Барнхаус,0,0,0,0.0,2026-03-02,
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-03-02,
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-02,4950.00
